player_id,opponent_id,ab,h,hr
447,1581,2,0,0
447,381,2,1,1
447,1587,1,0,0
447,3281,1,0,0
447,1580,2,0,0
447,1582,1,0,0
447,389,1,0,0
447,336,3,2,0
447,2654,1,0,0
447,341,3,1,0
447,337,1,0,0
447,2007,3,0,0
447,3306,2,2,0
447,2039,1,1,0
447,2423,3,1,0
447,988,2,1,0
448,288,3,1,0
448,2067,1,0,0
448,2065,2,0,0
448,3907,2,1,0
448,2709,2,2,0
448,3929,2,1,0
448,1870,2,0,0
448,707,1,1,0
448,2311,2,1,1
448,2310,3,0,0
448,1886,1,0,0
448,2334,1,0,0
448,712,3,1,0
448,710,1,0,0
448,378,2,1,0
448,389,1,0,0
448,1582,2,1,1
448,1579,3,1,0
448,1591,1,0,0
448,377,1,0,0
448,1580,3,2,0
448,336,3,0,0
448,341,3,0,0
448,2007,3,1,0
448,333,1,0,0
448,3306,3,1,1
448,2423,3,0,0
448,989,1,0,0
448,988,3,0,0
448,2039,1,0,0
474,148,3,2,0
474,4,2,1,0
474,616,5,0,0
475,144,2,0,0
475,378,2,0,0
484,3,2,1,0
484,1414,1,1,0
484,11,1,1,1
484,4,3,0,0
484,1416,2,0,0
484,8,1,0,0
484,613,3,2,0
484,614,1,0,0
484,618,2,0,0
484,389,2,0,0
484,378,3,0,0
484,1591,1,0,0
484,622,1,0,0
484,1719,3,1,0
484,4356,1,0,0
486,148,3,1,0
486,1843,2,2,2
486,143,3,0,0
486,144,2,0,0
486,1837,1,1,0
486,1834,1,1,0
486,2677,1,0,0
486,145,1,1,0
486,3,2,1,0
486,1414,1,0,0
486,11,1,1,0
486,4,3,0,0
486,7,1,0,0
486,8,1,0,0
486,613,2,0,0
486,614,1,1,0
486,2483,2,0,0
486,1725,1,0,0
486,618,1,0,0
486,1720,2,0,0
486,1746,1,0,0
486,616,6,1,0
486,2481,1,0,0
486,382,3,0,0
486,1582,1,1,0
486,381,2,0,0
486,1591,1,1,0
486,3281,1,1,0
486,624,1,1,0
486,1719,2,1,0
486,4356,1,1,0
488,148,3,0,0
488,1843,2,1,0
488,153,1,0,0
488,143,3,0,0
488,144,3,1,0
488,1837,2,1,1
488,1834,2,0,0
488,145,1,0,0
488,3,1,0,0
488,1414,1,0,0
488,11,1,0,0
488,4,4,2,0
488,1416,3,0,0
488,613,3,0,0
488,614,1,0,0
488,2483,3,0,0
488,2481,1,0,0
488,618,1,0,0
488,1720,5,1,0
488,622,2,0,0
488,616,6,1,0
488,624,2,1,1
488,382,4,1,0
488,389,2,0,0
488,378,3,0,0
488,1725,1,0,0
488,1719,3,0,0
491,153,1,0,0
491,2675,1,1,0
491,2677,1,0,0
491,613,1,0,0
491,1725,1,0,0
491,382,1,1,0
491,389,1,0,0
491,1720,2,0,0
491,622,1,1,0
493,148,3,3,1
493,2675,1,1,0
493,153,1,1,0
493,143,3,1,0
493,144,2,0,0
493,1834,2,0,0
493,145,1,0,0
493,1837,1,1,0
493,3,2,1,0
493,1414,2,0,0
493,11,1,0,0
493,4,4,1,0
493,1416,2,0,0
493,613,3,0,0
493,614,0,0,0
493,2483,3,1,0
493,2481,1,0,0
493,618,2,0,0
493,1720,5,0,0
493,622,1,0,0
493,616,5,3,0
493,382,3,2,0
493,389,1,1,0
493,3281,1,0,0
493,381,1,1,0
493,1725,1,0,0
493,624,1,0,0
493,4356,1,0,0
493,1719,3,3,1
495,148,3,1,0
495,1843,2,1,0
495,143,3,2,1
495,144,3,0,0
495,1834,3,2,0
495,2677,1,0,0
495,1837,1,0,0
495,3,2,1,0
495,11,1,1,0
495,4,3,0,0
495,1416,3,1,0
495,8,1,1,1
495,613,3,0,0
495,614,1,1,0
495,2483,3,0,0
495,2481,1,0,0
495,618,1,0,0
495,4356,2,0,0
495,1720,6,0,0
495,622,3,2,1
495,616,7,4,1
495,1725,1,0,0
495,382,3,1,0
495,389,2,2,2
495,378,3,1,0
495,1719,3,0,0
520,905,3,0,0
520,2621,3,1,0
520,193,1,0,0
522,2560,1,0,0
522,2562,1,0,0
522,1889,2,0,0
522,1472,1,1,0
522,2624,1,0,0
524,101,2,1,0
524,906,2,0,0
524,49,1,1,0
528,1467,1,0,0
532,1501,1,1,1
532,1556,2,1,0
532,906,3,1,1
532,900,1,1,0
532,195,1,0,0
532,3178,2,1,0
532,59,1,1,0
532,49,3,1,0
532,2618,1,1,0
532,193,3,1,0
537,101,2,1,1
537,1501,2,0,0
537,103,1,0,0
537,96,1,0,0
537,1499,1,0,0
537,2562,1,0,0
537,3487,2,0,0
537,1505,1,0,0
537,2564,1,1,1
537,895,4,0,0
537,905,3,1,0
537,1556,1,0,0
537,906,3,0,0
537,1889,3,1,0
537,3178,5,0,0
537,197,2,0,0
537,3156,5,1,1
537,3154,2,1,0
537,2621,4,1,0
537,2618,2,1,0
537,54,1,0,0
537,1477,1,0,0
537,1472,3,0,0
537,1467,1,1,0
537,199,1,0,0
537,193,2,0,0
542,2560,1,0,0
542,1499,1,0,0
542,2562,2,1,0
542,1501,1,0,0
542,3487,1,0,0
542,895,2,1,0
542,905,1,0,0
542,1552,1,0,0
542,906,3,0,0
542,900,1,1,0
542,1889,2,0,0
542,3178,3,1,0
542,3156,3,2,0
542,3154,2,1,0
542,1888,1,0,0
565,3178,2,1,0
565,3121,2,0,0
565,1041,2,0,0
570,2951,2,2,0
570,199,1,0,0
570,341,2,0,0
570,1416,2,0,0
570,5,1,1,0
583,193,3,1,0
583,2951,2,1,0
583,2955,1,1,0
583,2956,1,0,0
583,1889,2,1,0
583,1888,1,0,0
583,3178,3,1,0
583,2647,3,2,0
583,2654,2,0,0
583,336,3,1,0
583,1130,3,2,0
583,3121,3,1,0
583,1136,2,1,1
583,1132,1,0,0
583,1615,1,0,0
583,1129,1,0,0
583,4,4,0,0
583,1416,1,0,0
583,1414,1,1,1
583,11,2,1,0
583,1417,2,1,0
583,1041,3,0,0
583,3637,1,0,0
583,1668,3,0,0
583,1035,3,1,0
585,1889,2,1,0
585,1888,1,0,0
587,193,4,1,0
587,2951,3,0,0
587,199,1,1,1
587,2956,1,0,0
587,1889,2,1,0
587,1888,1,0,0
587,3178,3,2,0
587,197,1,1,0
587,2647,2,1,0
587,3540,1,0,0
587,336,3,2,1
587,341,3,1,0
587,340,1,0,0
587,1130,3,0,0
587,1613,2,1,0
587,3121,3,0,0
587,1140,1,0,0
587,1136,3,1,0
587,1615,1,0,0
587,1129,1,1,0
587,4,3,0,0
587,3013,1,0,0
587,1416,2,2,0
587,1414,2,1,0
587,5,2,0,0
587,1417,3,0,0
587,11,1,0,0
587,1041,3,3,0
587,1669,1,1,1
587,1668,3,0,0
587,1670,1,0,0
587,1047,1,0,0
587,1035,4,0,0
613,1040,1,0,0
613,475,1,0,0
613,2175,1,0,0
613,480,1,0,0
613,666,2,1,1
613,665,1,0,0
616,1039,1,0,0
616,3638,1,0,0
616,49,2,0,0
616,2618,1,0,0
616,474,4,2,0
627,1039,2,1,0
627,3637,1,0,0
627,1040,2,0,0
627,1670,1,0,0
627,3100,2,1,0
627,1467,1,1,0
627,52,1,0,0
627,2621,3,0,0
627,54,1,0,0
627,49,2,0,0
627,59,1,0,0
627,2515,3,1,0
627,2173,2,0,0
627,2506,5,3,1
627,2178,1,0,0
627,474,6,0,0
627,477,1,0,0
627,663,2,1,1
627,2225,1,0,0
627,3572,2,0,0
627,666,2,2,1
627,3581,2,1,0
627,3598,1,0,0
627,2172,3,0,0
628,2624,1,0,0
628,666,2,0,0
628,665,1,0,0
628,669,1,0,0
628,3581,2,0,0
628,2173,1,0,0
628,2506,3,2,0
629,3638,2,0,0
629,3637,1,1,0
629,1040,1,0,0
629,1670,1,0,0
629,1041,3,1,0
629,3100,2,0,0
629,1467,1,0,0
629,52,1,0,0
629,2621,3,0,0
629,54,1,1,0
629,49,2,1,0
629,2624,1,0,0
629,475,2,1,0
629,2175,1,1,0
629,2173,3,1,0
629,2515,3,2,1
629,477,2,0,0
629,479,2,0,0
629,2506,5,1,0
629,2178,1,0,0
629,474,3,0,0
629,663,2,1,0
629,2225,1,0,0
629,3572,1,0,0
629,666,2,1,0
629,665,1,0,0
629,669,1,0,0
629,3598,1,0,0
629,478,1,0,0
629,2172,2,0,0
631,1039,2,1,0
631,3638,2,0,0
631,1044,1,0,0
631,1040,4,1,0
631,1041,3,1,1
631,3100,2,0,0
631,1467,1,0,0
631,52,1,1,0
631,2621,2,1,0
631,54,1,0,0
631,49,3,1,0
631,2624,1,0,0
631,475,1,0,0
631,2175,1,0,0
631,2178,2,0,0
631,2173,2,0,0
631,2515,3,0,0
631,477,2,1,0
631,478,2,2,0
631,3367,1,0,0
631,2506,3,1,1
631,474,5,1,1
631,663,3,1,1
631,2225,1,0,0
631,3572,1,1,0
631,666,3,1,0
631,669,1,0,0
631,3573,1,0,0
631,2172,2,0,0
631,479,1,1,0
632,1039,2,1,0
632,3638,2,0,0
632,3637,1,0,0
632,1040,3,1,0
632,1670,1,0,0
632,1041,3,1,0
632,3100,2,0,0
632,1467,1,0,0
632,52,1,0,0
632,2621,3,0,0
632,54,1,1,0
632,49,3,0,0
632,2624,1,1,0
632,475,1,0,0
632,2175,1,0,0
632,480,1,1,1
632,2173,3,0,0
632,2515,2,1,0
632,477,2,1,0
632,478,3,0,0
632,3367,0,0,0
632,2506,5,1,0
632,474,5,1,0
632,663,2,1,0
632,2225,1,1,0
632,3572,2,1,0
632,3581,2,1,1
632,3598,1,1,1
632,2172,3,0,0
632,479,1,0,0
633,3100,1,0,0
633,59,1,0,0
633,477,1,0,0
633,3367,1,1,0
633,3598,1,0,0
633,2506,1,0,0
633,479,1,0,0
635,1039,2,2,0
635,3638,1,1,0
635,1671,1,0,0
635,1040,3,0,0
635,1047,1,0,0
635,1041,3,1,0
635,3100,2,0,0
635,2621,1,0,0
635,49,1,0,0
635,2618,1,0,0
635,54,1,0,0
635,475,1,1,0
635,2175,1,0,0
635,480,1,0,0
635,2515,3,1,0
635,2173,2,1,0
635,2506,4,0,0
635,474,5,0,0
635,663,2,2,0
635,2225,2,2,0
635,3572,1,0,0
635,666,2,1,1
635,665,1,1,0
635,669,1,0,0
635,3581,2,2,0
635,3598,1,1,0
635,2172,1,0,0
636,1039,2,0,0
636,3638,1,0,0
636,1671,1,0,0
636,1040,3,2,0
636,1047,1,0,0
636,1041,3,1,1
636,1477,1,0,0
636,475,1,0,0
636,2175,2,0,0
636,480,1,0,0
636,2515,2,0,0
636,478,1,0,0
636,479,2,0,0
636,2506,6,4,0
636,2178,1,0,0
636,3572,1,1,0
636,669,1,1,0
636,3581,2,0,0
636,2225,1,0,0
636,474,3,1,0
636,2172,2,1,0
637,1044,1,0,0
637,1040,1,1,1
637,1041,3,1,0
637,3638,1,0,0
637,3100,1,0,0
637,2618,1,0,0
637,2621,3,1,0
637,54,2,1,0
637,49,2,2,2
637,59,1,0,0
637,475,1,1,0
637,480,1,0,0
637,2173,2,1,0
637,479,1,0,0
637,474,6,1,0
637,663,2,1,0
637,2225,2,0,0
637,666,1,0,0
637,665,1,0,0
637,669,1,0,0
637,3598,1,0,0
637,2506,3,2,1
637,478,1,0,0
637,477,1,0,0
637,2172,3,0,0
662,342,2,1,0
662,3929,1,0,0
662,2067,1,1,1
662,810,2,0,0
663,336,2,1,0
663,193,3,0,0
663,1719,1,0,0
663,804,2,0,0
666,341,1,0,0
666,333,3,0,0
666,2951,2,0,0
666,613,1,0,0
675,336,3,0,0
675,333,1,0,0
675,2005,2,0,0
675,2007,3,0,0
675,3520,1,0,0
675,342,2,1,0
675,337,1,1,1
675,3156,2,1,0
675,193,3,2,0
675,2065,1,1,0
675,2707,1,0,0
675,3907,2,0,0
675,2062,2,0,0
675,3929,2,0,0
675,2067,1,0,0
675,2063,1,1,0
675,289,1,1,0
675,3901,1,0,0
675,2705,1,1,0
675,613,3,1,1
675,1725,1,0,0
675,2483,2,0,0
675,4356,1,0,0
675,2481,1,0,0
675,810,1,1,0
675,807,1,0,0
675,1443,3,0,0
675,800,1,1,0
675,1445,1,1,0
676,336,3,1,0
676,2008,2,0,0
676,333,3,0,0
676,2007,3,1,0
676,342,2,1,0
676,2005,1,0,0
676,337,1,0,0
676,3156,2,2,0
676,191,1,1,0
676,1891,1,0,0
676,193,3,0,0
676,3154,1,0,0
676,2065,1,1,1
676,2707,1,1,0
676,3907,2,0,0
676,3929,2,1,0
676,2067,1,1,1
676,2063,1,0,0
676,289,1,0,0
676,3901,1,0,0
676,2062,1,1,0
676,2705,1,1,0
676,1719,3,0,0
676,1746,1,1,0
676,613,3,1,1
676,1725,1,0,0
676,2483,3,1,0
676,4356,1,1,0
676,810,2,1,0
676,807,1,0,0
676,1443,3,1,0
676,800,1,0,0
676,804,2,0,0
676,1445,1,0,0
682,2005,2,0,0
682,2007,1,0,0
682,193,3,0,0
682,199,1,0,0
682,2063,1,0,0
682,2067,1,1,0
682,3901,2,1,1
682,2062,1,0,0
682,2705,1,0,0
682,800,1,1,0
707,2756,1,0,0
710,4625,1,1,0
710,895,1,0,0
712,1523,2,0,0
712,430,2,0,0
712,905,3,0,0
712,3968,1,0,0
714,1527,2,1,0
714,850,1,0,0
714,1270,2,1,0
714,753,2,1,0
721,850,1,0,0
721,1529,1,0,0
721,436,1,1,0
721,429,1,0,0
722,1523,3,2,2
722,1527,3,2,1
722,850,1,0,0
722,3547,1,0,0
722,847,3,0,0
722,1524,1,1,0
722,1646,3,1,0
722,1636,3,0,0
722,430,2,0,0
722,433,1,0,0
722,1973,1,0,0
722,2764,1,0,0
722,1553,4,3,0
722,895,3,1,0
722,1578,1,1,0
723,853,1,1,0
723,1529,1,0,0
723,847,1,0,0
723,1636,2,0,0
723,435,1,0,0
723,2083,1,0,0
723,2756,3,1,0
723,1973,0,0,0
723,761,2,0,0
723,2764,1,0,0
723,1975,1,0,0
723,760,3,1,0
723,1553,3,0,0
723,3962,1,0,0
723,895,2,0,0
728,1523,4,1,0
728,1527,3,1,0
728,850,1,0,0
728,3547,1,1,1
728,847,3,0,0
728,1524,1,1,0
728,853,1,0,0
728,1646,2,0,0
728,2396,1,0,0
728,1636,3,1,0
728,429,1,1,0
728,430,4,1,0
728,435,1,0,0
728,1270,3,1,1
728,1277,1,0,0
728,2989,1,1,0
728,2086,2,2,1
728,2092,1,0,0
728,4625,1,1,0
728,2087,2,1,1
728,2083,1,1,1
728,2756,3,0,0
728,1973,2,1,0
728,761,1,1,0
728,1982,3,0,0
728,2764,1,0,0
728,753,3,0,0
728,760,2,1,0
728,1553,2,0,0
728,895,2,0,0
728,900,1,1,0
731,1523,4,0,0
731,1527,3,1,1
731,850,1,1,0
731,3547,1,1,0
731,847,4,0,0
731,853,1,0,0
731,1646,3,0,0
731,2396,1,1,0
731,1636,4,2,0
731,430,4,2,0
731,435,1,1,0
731,1270,1,0,0
731,2989,2,0,0
731,2985,1,1,0
731,2086,2,0,0
731,2089,1,1,0
731,2087,3,0,0
731,2083,1,1,0
731,4625,1,0,0
731,2092,1,0,0
731,2756,4,1,0
731,761,2,0,0
731,1982,3,1,0
731,758,1,0,0
731,2764,2,0,0
731,753,2,1,0
731,1975,1,0,0
731,760,1,0,0
731,895,4,2,0
731,900,1,1,0
731,905,4,1,1
731,1556,1,0,0
753,1130,1,0,0
753,2027,1,0,0
753,714,3,1,0
759,289,1,0,0
760,3121,1,0,0
760,2028,3,0,0
760,1867,3,1,1
768,1134,2,0,0
768,1615,1,1,0
768,1132,1,0,0
768,1130,3,2,0
768,1610,1,0,0
768,1135,1,1,0
768,3121,3,0,0
768,1129,1,1,0
768,3901,2,0,0
768,2705,1,0,0
768,3912,3,0,0
768,288,3,2,0
768,2062,1,1,0
768,2709,1,1,0
768,289,1,1,1
768,2027,3,2,0
768,989,2,1,0
768,2028,4,2,0
768,3306,3,1,1
768,2039,1,1,0
768,712,4,0,0
768,714,3,2,0
768,710,1,0,0
768,2311,1,0,0
768,1867,4,1,0
768,389,1,0,0
768,382,3,1,0
769,2062,1,0,0
769,3907,1,1,0
769,2705,1,0,0
769,289,1,0,0
769,2027,1,0,0
769,2430,2,0,0
769,2036,1,0,0
769,2311,1,0,0
769,1861,1,0,0
769,1587,1,1,0
769,1580,2,1,1
769,384,1,0,0
769,382,1,0,0
769,1582,1,0,0
771,1134,3,1,0
771,1132,1,1,0
771,1130,2,0,0
771,1610,1,1,0
771,1140,1,0,0
771,3121,4,0,0
771,3901,2,2,0
771,2705,1,1,0
771,3912,3,1,0
771,2067,1,0,0
771,288,3,1,0
771,2062,1,0,0
771,2709,1,0,0
771,289,1,0,0
771,2027,3,0,0
771,2028,3,3,0
771,2430,1,0,0
771,3306,2,0,0
771,2311,2,1,0
771,707,1,0,0
771,1864,1,0,0
771,712,3,1,0
771,714,4,2,0
771,1579,4,0,0
771,382,4,2,0
771,3281,1,1,0
773,1134,3,1,0
773,1130,1,1,0
773,1610,1,0,0
773,3121,2,1,0
773,3901,2,0,0
773,2705,1,1,0
773,3912,2,0,0
773,2067,1,0,0
773,2062,1,0,0
773,288,2,0,0
773,2027,3,0,0
773,2028,3,1,0
773,2430,1,0,0
773,3306,3,2,0
773,2310,1,0,0
773,707,1,0,0
773,1886,1,0,0
773,1864,1,0,0
773,712,2,1,0
773,2334,1,0,0
773,714,3,1,0
773,2311,1,0,0
773,1867,3,2,0
773,1579,3,1,0
773,1580,3,2,0
773,1582,1,0,0
773,382,1,0,0
773,3281,1,0,0
774,1134,4,2,1
774,1140,1,0,0
774,3121,3,1,0
774,1129,1,0,0
774,2067,1,0,0
774,288,2,0,0
774,2062,1,0,0
774,2709,1,0,0
774,2027,1,0,0
774,2311,1,1,1
774,707,2,0,0
774,1886,1,1,1
774,1864,1,0,0
774,712,1,1,0
774,1579,1,0,0
774,1587,1,0,0
774,1580,3,0,0
774,389,1,0,0
774,382,1,0,0
777,1134,3,0,0
777,1615,1,0,0
777,1130,3,0,0
777,1610,1,0,0
777,1135,1,0,0
777,3121,3,1,0
777,3901,2,0,0
777,2705,1,1,0
777,289,1,0,0
777,3912,2,0,0
777,2062,1,0,0
777,288,2,0,0
777,3907,1,1,0
777,2028,3,0,0
777,2430,1,0,0
777,3306,3,1,1
777,2039,1,1,0
777,989,1,0,0
777,707,1,0,0
777,1886,1,0,0
777,710,1,0,0
777,712,4,1,0
777,1867,3,0,0
777,1862,1,1,0
777,2334,1,0,0
777,1579,3,0,0
777,1581,1,0,0
777,1587,1,1,0
777,1580,2,1,0
777,382,3,1,0
777,1582,1,0,0
804,2423,1,0,0
804,945,2,1,0
804,1368,2,1,0
804,663,3,0,0
806,2027,1,0,0
806,2030,1,0,0
806,1527,1,0,0
806,2789,2,0,0
810,2028,1,0,0
810,847,2,0,0
813,2039,1,0,0
813,2425,1,0,0
813,989,1,0,0
813,1922,1,0,0
813,1921,1,1,0
813,850,1,1,0
813,847,3,1,0
813,3043,1,0,0
813,1368,1,0,0
813,2789,2,0,0
813,1373,1,0,0
813,662,1,0,0
813,669,1,1,0
813,3577,1,0,0
817,2423,3,0,0
817,2027,2,1,0
817,2030,1,0,0
817,2425,1,0,0
817,989,1,0,0
817,2028,3,2,0
817,2039,1,0,0
817,1922,3,0,0
817,3394,1,0,0
817,945,3,3,0
817,949,1,0,0
817,943,2,1,0
817,950,1,0,0
817,1527,2,0,0
817,1528,1,1,0
817,3547,1,0,0
817,847,3,0,0
817,3043,2,0,0
817,1368,3,2,0
817,1373,1,0,0
817,1786,3,1,0
817,1376,1,0,0
817,662,3,0,0
817,3577,1,0,0
817,2223,3,2,1
817,669,1,0,0
817,663,4,1,0
818,3394,1,0,0
818,1921,1,0,0
818,950,1,1,1
818,1370,2,0,0
818,1786,1,0,0
818,2789,1,0,0
818,669,1,0,0
818,663,4,0,0
821,2423,4,1,0
821,2027,1,0,0
821,2030,1,0,0
821,2425,1,0,0
821,989,1,0,0
821,2028,3,1,0
821,2039,1,0,0
821,1922,3,1,0
821,945,3,1,0
821,949,1,1,0
821,943,3,1,0
821,1921,1,0,0
821,952,1,0,0
821,1527,2,1,0
821,1528,1,0,0
821,3547,1,1,0
821,847,3,2,0
821,3043,3,0,0
821,3550,1,0,0
821,1368,3,0,0
821,1373,2,1,0
821,1786,3,0,0
821,1376,1,1,0
821,2789,3,1,0
821,662,3,0,0
821,3573,1,0,0
821,2223,3,0,0
821,669,1,0,0
821,663,4,2,0
822,2423,4,4,0
822,2036,1,0,0
822,2027,1,0,0
822,2030,2,0,0
822,989,1,0,0
822,2028,2,0,0
822,2039,1,1,0
822,1922,3,0,0
822,945,2,1,0
822,949,1,1,0
822,943,1,0,0
822,1921,1,1,0
822,952,1,0,0
822,1527,1,0,0
822,1528,1,0,0
822,847,3,1,0
822,1524,1,0,0
822,3043,3,1,0
822,3550,1,0,0
822,1368,2,0,0
822,1786,3,0,0
822,1376,1,0,0
822,662,4,1,0
822,2223,3,2,0
822,3598,1,0,0
822,663,3,1,0
825,2423,4,1,0
825,1000,1,0,0
825,2027,2,1,0
825,2030,2,1,0
825,2430,1,0,0
825,2028,3,1,0
825,2039,1,1,0
825,1922,2,1,1
825,3394,1,1,0
825,945,3,1,0
825,943,2,0,0
825,1921,1,1,0
825,952,1,0,0
825,1527,2,0,0
825,1528,2,1,0
825,847,3,0,0
825,1524,1,1,1
825,3043,1,1,0
847,1867,2,0,0
847,810,3,1,0
847,1920,2,0,0
850,1696,1,0,0
850,943,1,0,0
852,988,2,1,0
852,1693,2,0,0
852,1922,1,1,0
863,714,1,0,0
863,1861,1,0,0
863,2425,1,1,0
863,1697,1,0,0
863,943,1,1,0
863,1927,1,0,0
864,714,1,1,0
864,710,1,1,0
864,1920,2,0,0
864,3394,1,0,0
864,2363,3,2,0
864,947,1,0,0
864,1922,3,0,0
864,943,3,0,0
864,949,1,0,0
867,712,3,0,0
867,2334,1,1,1
867,714,2,1,0
867,1867,3,0,0
867,3306,1,1,1
867,2425,2,0,0
867,988,2,0,0
867,2036,1,0,0
867,2423,3,1,0
867,989,1,0,0
867,806,3,1,0
867,807,1,0,0
867,2279,2,0,0
867,810,2,0,0
867,1443,2,0,0
867,3727,1,0,0
867,1693,3,0,0
867,1697,1,1,0
867,3182,3,1,0
867,1087,1,0,0
867,1696,3,1,1
867,1703,1,1,0
867,1700,1,1,0
867,1920,2,0,0
867,952,1,0,0
867,3394,1,0,0
867,2363,1,0,0
867,1922,3,1,0
867,2366,1,0,0
867,943,2,0,0
868,712,2,0,0
868,2334,1,1,0
868,714,1,0,0
868,1861,1,0,0
868,2430,1,0,0
868,2279,1,0,0
868,1697,1,0,0
868,2730,1,0,0
868,1087,1,0,0
868,2363,2,0,0
868,1921,1,0,0
868,1922,2,1,0
868,949,1,0,0
869,712,1,1,0
869,714,3,1,0
869,710,2,1,1
869,1867,2,0,0
869,1861,0,0,0
869,2334,1,0,0
869,3306,2,0,0
869,2033,1,0,0
869,988,3,0,0
869,2425,1,0,0
869,2423,3,0,0
869,806,2,1,0
869,807,1,0,0
869,2279,2,1,0
869,810,3,1,1
869,811,1,0,0
869,1443,3,3,1
869,3727,1,1,0
869,1693,3,2,0
869,1697,1,0,0
869,3182,3,1,0
869,1087,1,1,0
869,1696,3,0,0
869,1703,1,0,0
869,1700,1,0,0
869,3394,1,0,0
869,2363,2,0,0
869,947,1,1,0
869,1922,3,1,0
869,2366,1,1,0
869,943,3,2,1
869,1927,1,1,0
870,712,3,2,0
870,2334,2,1,0
870,714,3,0,0
870,710,1,0,0
870,1867,3,1,0
870,1861,1,0,0
870,3306,2,1,0
870,2033,1,0,0
870,2430,1,0,0
870,988,2,0,0
870,2039,2,1,1
870,2423,1,0,0
870,806,3,1,0
870,807,1,0,0
870,810,3,0,0
870,811,1,0,0
870,1443,3,2,1
870,3727,2,1,0
870,1693,3,1,0
870,1697,1,0,0
870,3182,3,2,0
870,1087,1,1,0
870,1088,1,0,0
870,1696,2,0,0
870,1703,1,0,0
870,1700,1,0,0
870,1920,3,1,0
870,952,1,1,0
870,3394,1,0,0
870,947,1,0,0
870,1922,4,1,0
870,943,1,0,0
870,1927,1,1,0
871,712,3,0,0
871,714,3,0,0
871,710,2,1,1
871,1867,2,1,0
871,1861,1,0,0
871,2334,1,0,0
871,3306,3,2,0
871,2430,1,1,1
871,988,3,2,0
871,2039,2,0,0
871,2423,3,0,0
871,806,3,2,1
871,807,1,0,0
871,810,3,0,0
871,811,1,0,0
871,1443,2,1,0
871,2279,1,1,0
871,1693,3,0,0
871,1700,2,1,0
871,3182,3,0,0
871,1094,1,0,0
871,1088,1,0,0
871,1696,3,0,0
871,1703,1,0,0
871,1920,3,2,1
871,950,1,0,0
871,2363,3,0,0
871,1921,1,0,0
871,2366,1,0,0
871,943,2,0,0
871,3420,1,0,0
872,712,3,1,0
872,714,3,0,0
872,710,1,0,0
872,1867,3,2,0
872,1861,1,1,0
872,2334,1,1,0
872,3306,2,1,0
872,2430,1,0,0
872,988,3,2,0
872,2425,1,0,0
872,2423,4,1,0
872,806,3,1,1
872,807,1,0,0
872,2279,1,0,0
872,810,3,0,0
872,812,1,0,0
872,1443,2,0,0
872,3727,2,0,0
872,1693,2,2,0
872,1700,1,1,0
872,3182,3,2,1
872,1094,1,0,0
872,1088,1,0,0
872,1696,3,2,1
872,1703,1,1,0
872,1920,2,0,0
872,950,1,0,0
872,3394,1,1,0
872,2363,3,1,0
872,1922,4,0,0
895,3779,2,0,0
895,526,1,0,0
895,1691,2,0,0
895,1087,1,0,0
895,710,1,0,0
895,1861,1,0,0
898,144,2,1,0
905,945,1,0,0
905,520,2,0,0
905,148,1,0,0
905,712,2,0,0
906,943,1,0,0
906,524,2,0,0
906,528,1,1,0
906,143,2,0,0
906,1843,1,0,0
909,945,4,1,0
909,943,2,0,0
909,947,1,0,0
909,1920,1,0,0
909,3394,1,0,0
909,1927,1,1,0
909,2363,2,1,0
909,1921,1,0,0
909,1696,3,2,1
909,1703,1,1,0
909,1700,1,0,0
909,2730,2,0,0
909,1691,2,1,0
909,1094,1,1,0
909,148,4,1,0
909,143,1,1,1
909,2677,1,1,1
909,144,4,1,0
909,710,2,0,0
909,1886,1,1,0
909,1861,1,1,1
909,712,3,0,0
914,945,4,1,0
914,1921,1,0,0
914,949,1,1,0
914,2539,1,0,0
914,524,3,1,0
914,1703,1,0,0
914,148,1,0,0
914,153,1,0,0
914,144,1,0,0
914,1870,2,2,0
914,2311,1,0,0
914,1886,1,1,0
914,1861,1,1,1
914,1864,1,1,0
914,712,1,0,0
915,945,3,0,0
915,943,2,0,0
915,3394,1,0,0
915,1921,2,0,0
915,2363,3,2,1
915,3779,3,1,0
915,528,1,0,0
915,520,1,0,0
915,524,2,1,0
915,527,1,0,0
915,529,1,0,0
915,4261,1,1,1
915,1700,1,1,1
915,1695,3,1,1
915,1089,1,0,0
915,2730,1,0,0
915,1691,3,0,0
915,1094,1,0,0
915,1703,1,0,0
915,148,3,0,0
915,143,3,0,0
915,153,1,0,0
915,144,3,0,0
915,1870,2,1,0
915,2311,1,0,0
915,1886,1,0,0
915,710,1,0,0
915,712,3,1,1
915,2334,1,0,0
916,945,1,0,0
916,943,1,0,0
916,1920,1,1,0
916,950,1,0,0
916,1927,1,0,0
916,949,1,0,0
916,3779,3,1,0
916,528,2,1,0
916,520,3,1,0
916,2539,1,0,0
916,529,2,0,0
916,524,2,0,0
916,4261,1,1,0
916,1696,3,1,0
916,1703,2,0,0
916,1700,2,1,0
916,1695,2,0,0
916,1089,2,1,1
916,1691,3,0,0
916,1094,1,1,0
916,148,3,1,0
916,143,3,1,1
916,2675,1,0,0
916,144,4,0,0
916,1870,1,0,0
916,707,1,1,0
916,2311,1,1,0
916,1864,1,0,0
916,710,3,1,0
916,1861,1,0,0
916,712,3,0,0
916,2334,1,0,0
917,945,1,0,0
917,943,2,0,0
